134,0,"2017-09-23 20:02:30",\N
135,0,"2017-09-23 20:02:30",\N
136,0,"2017-09-23 20:02:30",\N
137,1,"2017-09-23 20:02:30",\N
138,0,"2017-09-23 20:02:30",\N
139,0,"2017-09-23 20:02:30",\N
140,0,"2017-09-23 20:02:30",\N
141,0,"2017-09-23 20:02:30",\N
142,0,"2017-09-23 20:02:30",\N
143,1,"2017-09-23 20:02:30",\N
144,0,"2017-09-23 20:02:30",\N
145,0,"2017-09-23 20:02:30",\N
146,0,"2017-09-23 20:02:30",\N
147,0,"2017-09-23 20:02:30",\N
148,0,"2017-09-23 20:02:30",\N
149,1,"2017-09-23 20:02:30",\N
150,0,"2017-09-23 20:02:30",\N
151,0,"2017-09-23 20:02:30",\N
152,0,"2017-09-23 20:02:30",\N
153,0,"2017-09-23 20:02:30",\N
154,0,"2017-09-23 20:02:30",\N
155,1,"2017-09-23 20:02:30",\N
156,0,"2017-09-23 20:02:30",\N
157,0,"2017-09-23 20:02:30",\N
158,0,"2017-09-23 20:02:30",\N
159,0,"2017-09-23 20:02:30",\N
160,0,"2017-09-23 20:02:30",\N
161,1,"2017-09-23 20:02:30",\N
162,0,"2017-09-23 20:02:30",\N
163,0,"2017-09-23 20:02:30",\N
164,0,"2017-09-23 20:02:30",\N
165,0,"2017-09-23 20:02:30",\N
166,0,"2017-09-23 20:02:30",\N
167,1,"2017-09-23 20:02:30",\N
168,0,"2017-09-23 20:02:30",\N
169,0,"2017-09-23 20:02:30",\N
170,0,"2017-09-23 20:02:30",\N
171,0,"2017-09-23 20:02:30",\N
172,0,"2017-09-23 20:02:30",\N
173,1,"2017-09-23 20:02:30",\N
174,0,"2017-09-23 20:02:30",\N
175,0,"2017-09-23 20:02:30",\N
176,0,"2017-09-23 20:02:30",\N
177,0,"2017-09-23 20:02:30",\N
178,0,"2017-09-23 20:02:30",\N
179,1,"2017-09-23 20:02:30",\N
180,0,"2017-09-23 20:02:30",\N
181,0,"2017-09-23 20:02:30",\N
182,0,"2017-09-23 20:02:30",\N
183,0,"2017-09-23 20:02:30",\N
184,0,"2017-09-23 20:02:30",\N
185,1,"2017-09-23 20:02:30",\N
186,0,"2017-09-23 20:02:30",\N
187,0,"2017-09-23 20:02:30",\N
188,0,"2017-09-23 20:02:30",\N
189,0,"2017-09-23 20:02:30",\N
190,0,"2017-09-23 20:02:30",\N
191,2,"2017-09-23 20:02:30",\N
192,2,"2017-09-23 20:02:30",\N
193,2,"2017-09-23 20:02:30",\N
194,2,"2017-09-23 20:02:30",\N
195,2,"2017-09-23 20:02:30",\N
196,2,"2017-09-23 20:02:30",\N
197,2,"2017-09-23 20:02:30",\N
198,2,"2017-09-23 20:02:30",\N
199,2,"2017-09-23 20:02:30",\N
200,2,"2017-09-23 20:02:30",\N
201,2,"2017-09-23 20:02:30",\N
202,2,"2017-09-23 20:02:30",\N
203,2,"2017-09-23 20:02:30",\N
204,2,"2017-09-23 20:02:30",\N
205,2,"2017-09-23 20:02:30",\N
206,2,"2017-09-23 20:02:30",\N
207,2,"2017-09-23 20:02:30",\N
208,2,"2017-09-23 20:02:30",\N
209,2,"2017-09-23 20:02:30",\N
210,2,"2017-09-23 20:02:30",\N
211,2,"2017-09-23 20:02:30",\N
212,2,"2017-09-23 20:02:30",\N
